question_id,question,expected_language,course_code,expected_intent,detected_intent,ground_truth_status,detected_language,response_language,language_consistent,reference_answer,generated_answer,language_consistency,reference_token_overlap,answer_mode,generation_mode,retrieved_source_1,retrieved_page_1,retrieved_score_1,retrieved_source_2,retrieved_page_2,retrieved_score_2,retrieved_source_3,retrieved_page_3,retrieved_score_3,latency_seconds,answer_bank_enabled,retrieved_source,retrieved_page,retrieval_score
Q017,কোর্সের Outline-এ কোন কোন ধরনের Array উল্লেখ করা হয়েছে?,bangla,CSE 101,topics,course_type,needs_review,bangla,bangla,True,1D array and 2D array.,উত্তর: না।,True,0.000,gguf_generation,gguf_generation,document2.pdf,2,0.7252,document2.pdf,7,0.7146,document2.pdf,3,0.7039,8.617,False,document2.pdf; document2.pdf; document2.pdf,2; 7; 3,0.7252; 0.7146; 0.7039
Q017,Course-er Outline-e kon kon dhoroner Array mention kora hoyeche?,banglish,CSE 101,topics,unknown,needs_review,banglish,banglish,True,1D array and 2D array.,"Ei information-ta: 12. Course Learning Outcomes: at the end of the Course, the Students will be able to – CLO 1 Describe fundamentals of Computer Systems, Software, and Hardware CLO 2 Understand the fundamentals of Boolean algebra and number systems CLO 3 Design flowcharts, algorithms and pseudocodes of problem solutions CLO 4 Develop simple programs using conditionals, loops, and arrays.",True,0.000,gguf_generation,gguf_generation,document2.pdf,7,0.6164,document2.pdf,2,0.5925,document2.pdf,3,0.5745,16.677,False,document2.pdf; document2.pdf; document2.pdf,7; 2; 3,0.6164; 0.5925; 0.5745
Q018,In which week is the Mid-Term Examination scheduled for CSE 101?,english,CSE 101,weekly_content,course_metadata,verified,english,english,True,The CSE 101 Mid-Term Examination is scheduled in Week 7.,The Mid-Term Examination for CSE 101 is scheduled for Week 7.,True,0.875,gguf_generation,gguf_generation,document2.pdf,5,2.5840,document2.pdf,8,2.5369,document2.pdf,1,2.4413,4.749,False,document2.pdf; document2.pdf; document2.pdf,5; 8; 1,2.5840; 2.5369; 2.4413
Q018,CSE 101 কোর্সের Mid-Term Examination কোন সপ্তাহে অনুষ্ঠিত হয়?,bangla,CSE 101,weekly_content,course_metadata,verified,bangla,bangla,True,The CSE 101 Mid-Term Examination is scheduled in Week 7.,উত্তর: The CSE 101 course's Mid-Term Examination is scheduled during the 2nd week of the semester.,True,0.875,gguf_generation,gguf_generation,document2.pdf,8,2.5401,document2.pdf,1,2.4619,document2.pdf,5,2.4465,6.876,False,document2.pdf; document2.pdf; document2.pdf,8; 1; 5,2.5401; 2.4619; 2.4465
Q018,CSE 101 course-er Mid-Term Examination kon week-e onushthito hoy?,banglish,CSE 101,weekly_content,course_metadata,verified,banglish,banglish,True,The CSE 101 Mid-Term Examination is scheduled in Week 7.,Ei information-ta: Week 5.,True,0.125,gguf_generation,gguf_generation,document2.pdf,5,2.5563,document2.pdf,8,2.4909,document2.pdf,1,2.4123,3.160,False,document2.pdf; document2.pdf; document2.pdf,5; 8; 1,2.5563; 2.4909; 2.4123
Q019,What percentage of the total marks is allocated to the Final Exam?,english,CSE 101,final_exam_marks,final_exam_marks,verified,english,unknown,False,50% of the total marks is allocated to the Final Exam.,50%,False,0.125,gguf_generation,gguf_generation,document2.pdf,9,1.1853,document3.pdf,6,1.0071,document2.pdf,8,0.9823,8.552,False,document2.pdf; document3.pdf; document2.pdf,9; 6; 8,1.1853; 1.0071; 0.9823
Q019,মোট নম্বরের কত শতাংশ Final Exam-এর জন্য বরাদ্দ করা হয়েছে?,bangla,CSE 101,final_exam_marks,final_exam_marks,verified,bangla,bangla,True,50% of the total marks is allocated to the Final Exam.,উত্তর: বর্ণিত কোন কৃত্রিম প্রশ্নে প্রদর্শন করে না।,True,0.000,gguf_generation,gguf_generation,document2.pdf,9,0.8544,document3.pdf,6,0.8397,document2.pdf,8,0.8386,12.208,False,document2.pdf; document3.pdf; document2.pdf,9; 6; 8,0.8544; 0.8397; 0.8386
Q019,Total marks-er koto percent Final Exam-er jonno boraddo kora hoyeche?,banglish,CSE 101,final_exam_marks,final_exam_marks,verified,banglish,banglish,True,50% of the total marks is allocated to the Final Exam.,Ei information-ta: 50% Total Marks: 100%.,True,0.375,gguf_generation,gguf_generation,document2.pdf,9,1.0822,document3.pdf,6,0.9038,document2.pdf,8,0.8739,5.507,False,document2.pdf; document3.pdf; document2.pdf,9; 6; 8,1.0822; 0.9038; 0.8739
Q020,What grade is awarded for a score of 80% or above?,english,CSE 101,assessment,assessment,verified,english,english,True,A+ with grade point 4.00.,"For a score of 80% or above, the grade awarded is A+.",True,0.250,gguf_generation,gguf_generation,document1.pdf,5,1.0190,document2.pdf,9,1.0116,document3.pdf,7,0.9209,6.461,False,document1.pdf; document2.pdf; document3.pdf,5; 9; 7,1.0190; 1.0116; 0.9209
Q020,80% বা তার বেশি নম্বর পেলে কোন Grade প্রদান করা হয়?,bangla,CSE 101,assessment,assessment,verified,bangla,bangla,True,A+ with grade point 4.00.,"উত্তর: If 80% or more is achieved, the grade awarded is A+.",True,0.250,gguf_generation,gguf_generation,document1.pdf,5,0.8806,document2.pdf,9,0.8751,document3.pdf,7,0.7856,6.509,False,document1.pdf; document2.pdf; document3.pdf,5; 9; 7,0.8806; 0.8751; 0.7856
Q020,80% ba tar beshi marks pele kon Grade deya hoy?,banglish,CSE 101,assessment,assessment,verified,banglish,banglish,True,A+ with grade point 4.00.,Ei information-ta: Grade 80% is equivalent to A+ in the grading structure provided.,True,0.250,gguf_generation,gguf_generation,document1.pdf,5,1.1389,document2.pdf,9,1.1358,document3.pdf,6,0.9748,6.391,False,document1.pdf; document2.pdf; document3.pdf,5; 9; 6,1.1389; 1.1358; 0.9748
Q021,What is the course code and title of the English course?,english,ENG (CSE) 101,course_metadata,course_metadata,verified,english,english,True,"The course code is ENG (CSE) 101, and the title is English.","The course code for the English course is ENG (CSE) 101, and the course title is English.",True,1.000,gguf_generation,gguf_generation,document3.pdf,1,0.3326,document2.pdf,1,0.1004,document1.pdf,1,0.0946,6.658,False,document3.pdf; document2.pdf; document1.pdf,1; 1; 1,0.3326; 0.1004; 0.0946
Q021,English কোর্সের কোর্স কোড এবং শিরোনাম কী?,bangla,ENG (CSE) 101,course_metadata,course_metadata,verified,bangla,bangla,True,"The course code is ENG (CSE) 101, and the title is English.","উত্তর: The English course code is ENG (CSE) 101 and the course title is ""English"".",True,1.000,gguf_generation,gguf_generation,document3.pdf,1,0.7743,document3.pdf,3,0.7123,document3.pdf,5,0.6788,6.693,False,document3.pdf; document3.pdf; document3.pdf,1; 3; 5,0.7743; 0.7123; 0.6788
Q021,English course-er course code ebong title ki?,banglish,ENG (CSE) 101,course_metadata,course_metadata,verified,banglish,banglish,True,"The course code is ENG (CSE) 101, and the title is English.",Ei information-ta: The English course-er course code is ENG (CSE) 101.,True,0.857,gguf_generation,gguf_generation,document3.pdf,1,0.2034,document2.pdf,1,0.0020,document1.pdf,1,-0.0207,6.281,False,document3.pdf; document2.pdf; document1.pdf,1; 1; 1,0.2034; 0.0020; -0.0207
Q022,What is the main objective of the English course?,english,ENG (CSE) 101,course_objective,course_objective,verified,english,english,True,"The main objective is to give students comprehensive knowledge of grammar and writing skills so they can use English for learning, examinations and communication.","The main objective of the English course is to make the students acquire comprehensive knowledge on grammar and writing skills so that they can use it for effective learning of their own subject, answer in English during their examinations and for communicative purposes.",True,0.900,gguf_generation,gguf_generation,document3.pdf,1,10.1753,document2.pdf,1,9.9295,document1.pdf,1,9.9185,8.565,False,document3.pdf; document2.pdf; document1.pdf,1; 1; 1,10.1753; 9.9295; 9.9185
Q022,English কোর্সের প্রধান উদ্দেশ্য কী?,bangla,ENG (CSE) 101,course_objective,course_objective,verified,bangla,bangla,True,"The main objective is to give students comprehensive knowledge of grammar and writing skills so they can use English for learning, examinations and communication.","উত্তর: The primary objective of the English course in the BSc in CSE program at the University of Asia Pacific is to make students acquire comprehensive knowledge on grammar and writing skills. This enables them to use these skills effectively for learning their own subjects, answering questions during examinations, and for communicative purposes.",True,0.700,gguf_generation,gguf_generation,document3.pdf,1,0.7661,document3.pdf,3,0.6900,document3.pdf,5,0.6838,9.545,False,document3.pdf; document3.pdf; document3.pdf,1; 3; 5,0.7661; 0.6900; 0.6838
Q022,English course-er main objective ki?,banglish,ENG (CSE) 101,course_objective,course_objective,verified,banglish,banglish,True,"The main objective is to give students comprehensive knowledge of grammar and writing skills so they can use English for learning, examinations and communication.","Ei information-ta: The main objective of the English course is to make the students acquire comprehensive knowledge on grammar and writing skills so that they can use it for effective learning of their own subject, answer in English during their examinations and for communicative purposes.",True,0.900,gguf_generation,gguf_generation,document3.pdf,1,10.1399,document2.pdf,1,9.9010,document1.pdf,1,9.8894,9.086,False,document3.pdf; document2.pdf; document1.pdf,1; 1; 1,10.1399; 9.9010; 9.8894
Q023,What is CLO 1 of the English course?,english,ENG (CSE) 101,clo,clo,verified,english,english,True,CLO 1 is to understand the basics of English grammar.,CLO 1 of the English course is Understand the basics of English grammar.,True,0.857,gguf_generation,gguf_generation,document3.pdf,1,10.0552,document2.pdf,2,9.9750,document1.pdf,1,9.8694,7.664,False,document3.pdf; document2.pdf; document1.pdf,1; 2; 1,10.0552; 9.9750; 9.8694
Q023,English কোর্সের CLO 1 কী?,bangla,ENG (CSE) 101,clo,clo,verified,bangla,bangla,True,CLO 1 is to understand the basics of English grammar.,"উত্তর: - CLO 1: Understand the basics of English grammar - CLO 2: Use reading techniques like scanning and skimming - CLO 3: Write various types of reports, letters, applications, and presentations using IT tools - CLO 4: Demonstrate basic communication skills in the target language",True,0.857,gguf_generation,gguf_generation,document3.pdf,1,10.8042,document2.pdf,2,10.7283,document1.pdf,1,10.6205,14.054,False,document3.pdf; document2.pdf; document1.pdf,1; 2; 1,10.8042; 10.7283; 10.6205
Q023,English course-er CLO 1 ki?,banglish,ENG (CSE) 101,clo,clo,verified,banglish,banglish,True,CLO 1 is to understand the basics of English grammar.,Ei information-ta: CLO 1 Understand the basics of English grammar.,True,0.857,gguf_generation,gguf_generation,document3.pdf,1,10.0540,document2.pdf,2,9.9360,document1.pdf,1,9.8666,8.754,False,document3.pdf; document2.pdf; document1.pdf,1; 2; 1,10.0540; 9.9360; 9.8666
Q024,What is CLO 2 of the English course?,english,ENG (CSE) 101,clo,clo,verified,english,english,True,CLO 2 is to use reading techniques such as scanning and skimming.,CLO 2 of the English course is to Use reading techniques like scanning and skimming.,True,0.778,gguf_generation,gguf_generation,document3.pdf,1,10.0207,document1.pdf,2,10.0010,document2.pdf,2,9.9709,8.808,False,document3.pdf; document1.pdf; document2.pdf,1; 2; 2,10.0207; 10.0010; 9.9709
Q024,English কোর্সের CLO 2 কী?,bangla,ENG (CSE) 101,clo,clo,verified,bangla,bangla,True,CLO 2 is to use reading techniques such as scanning and skimming.,উত্তর: CLO 2 describes the different techniques of evaluating indefinite and definite integrals.,True,0.222,gguf_generation,gguf_generation,document3.pdf,1,10.7606,document1.pdf,2,10.7516,document2.pdf,2,10.7233,8.111,False,document3.pdf; document1.pdf; document2.pdf,1; 2; 2,10.7606; 10.7516; 10.7233
Q024,English course-er CLO 2 ki?,banglish,ENG (CSE) 101,clo,clo,verified,banglish,banglish,True,CLO 2 is to use reading techniques such as scanning and skimming.,CLO 2 holo Understand the basics of English grammar.,True,0.111,gguf_generation,gguf_generation,document3.pdf,1,10.0215,document1.pdf,2,9.9550,document2.pdf,2,9.9342,8.265,False,document3.pdf; document1.pdf; document2.pdf,1; 2; 2,10.0215; 9.9550; 9.9342
Q025,What is CLO 3 of the English course?,english,ENG (CSE) 101,clo,clo,verified,english,english,True,"CLO 3 is to write reports, letters, applications and presentations using IT tools.","CLO 3 of the English course is to Write various types of reports, letters, applications, and presentations using IT tools.",True,1.000,gguf_generation,gguf_generation,document3.pdf,1,10.0215,document1.pdf,2,9.9689,document2.pdf,2,9.9625,8.742,False,document3.pdf; document1.pdf; document2.pdf,1; 2; 2,10.0215; 9.9689; 9.9625
Q025,English কোর্সের CLO 3 কী?,bangla,ENG (CSE) 101,clo,clo,verified,bangla,bangla,True,"CLO 3 is to write reports, letters, applications and presentations using IT tools.",উত্তর: CLO 3 Apply the concepts or techniques of differentiation and integration to solve the problems related to engineering study.,True,0.200,gguf_generation,gguf_generation,document3.pdf,1,10.7638,document1.pdf,2,10.7196,document2.pdf,2,10.7163,8.520,False,document3.pdf; document1.pdf; document2.pdf,1; 2; 2,10.7638; 10.7196; 10.7163
Q025,English course-er CLO 3 ki?,banglish,ENG (CSE) 101,clo,clo,verified,banglish,banglish,True,"CLO 3 is to write reports, letters, applications and presentations using IT tools.",Ei information-ta: CLO 3.,True,0.100,gguf_generation,gguf_generation,document3.pdf,1,10.0212,document1.pdf,2,9.9182,document2.pdf,2,9.9181,14.122,False,document3.pdf; document1.pdf; document2.pdf,1; 2; 2,10.0212; 9.9182; 9.9181
Q026,What is CLO 4 of the English course?,english,ENG (CSE) 101,clo,clo,verified,english,english,True,CLO 4 is to demonstrate basic communication skills in the target language.,CLO 4 of the English course is to Demonstrate basic communication skills in the target language.,True,1.000,gguf_generation,gguf_generation,document3.pdf,1,10.0299,document1.pdf,2,9.9667,document2.pdf,2,9.9644,9.536,False,document3.pdf; document1.pdf; document2.pdf,1; 2; 2,10.0299; 9.9667; 9.9644
Q026,English কোর্সের CLO 4 কী?,bangla,ENG (CSE) 101,clo,clo,verified,bangla,bangla,True,CLO 4 is to demonstrate basic communication skills in the target language.,উত্তর: CLO 4: Demonstrate basic communication skills in the target language.,True,0.889,gguf_generation,gguf_generation,document3.pdf,1,10.7706,document1.pdf,2,10.7182,document2.pdf,2,10.7177,7.844,False,document3.pdf; document1.pdf; document2.pdf,1; 2; 2,10.7706; 10.7182; 10.7177
Q026,English course-er CLO 4 ki?,banglish,ENG (CSE) 101,clo,clo,verified,banglish,banglish,True,CLO 4 is to demonstrate basic communication skills in the target language.,CLO 4 holo Demonstrate basic communication skills in the target language.,True,0.889,gguf_generation,gguf_generation,document3.pdf,1,10.0418,document2.pdf,2,9.9395,document1.pdf,2,9.9336,7.467,False,document3.pdf; document2.pdf; document1.pdf,1; 2; 2,10.0418; 9.9395; 9.9336
Q027,What grammar topic is introduced in Week 1?,english,ENG (CSE) 101,weekly_content,weekly_content,verified,english,english,True,Articles.,Introduction to Articles,True,1.000,gguf_generation,gguf_generation,document3.pdf,3,0.8886,document1.pdf,3,0.8180,document2.pdf,3,0.7954,4.738,False,document3.pdf; document1.pdf; document2.pdf,3; 3; 3,0.8886; 0.8180; 0.7954
Q027,Week 1-এ কোন Grammar Topic পড়ানো হয়?,bangla,ENG (CSE) 101,weekly_content,weekly_content,verified,bangla,bangla,True,Articles.,উত্তর: Week 1: Subject Verb Agreement and Prepositions,True,0.000,gguf_generation,gguf_generation,document3.pdf,3,0.9256,document1.pdf,3,0.8758,document1.pdf,4,0.8491,5.389,False,document3.pdf; document1.pdf; document1.pdf,3; 3; 4,0.9256; 0.8758; 0.8491
Q027,Week 1-e kon Grammar Topic porano hoy?,banglish,ENG (CSE) 101,weekly_content,weekly_content,verified,banglish,banglish,True,Articles.,Week 1-e Subject-Verb Agreement and Prepositions porano hoy.,True,0.000,gguf_generation,gguf_generation,document3.pdf,3,0.8492,document1.pdf,3,0.8154,document3.pdf,2,0.8004,5.373,False,document3.pdf; document1.pdf; document3.pdf,3; 3; 2,0.8492; 0.8154; 0.8004
Q028,What topics are covered in Week 2?,english,ENG (CSE) 101,weekly_content,weekly_content,verified,english,english,True,"Subject-Verb Agreement and Prepositions, with Quiz 1.",- Mean Value theorem - Taylor theorem,True,0.000,gguf_generation,gguf_generation,document1.pdf,3,0.7927,document3.pdf,3,0.7887,document2.pdf,3,0.7668,5.900,False,document1.pdf; document3.pdf; document2.pdf,3; 3; 3,0.7927; 0.7887; 0.7668
Q028,Week 2-এ কোন কোন বিষয় পড়ানো হয়?,bangla,ENG (CSE) 101,weekly_content,weekly_content,verified,bangla,bangla,True,"Subject-Verb Agreement and Prepositions, with Quiz 1.",উত্তর: - কোন বিষয় পড়ানো হয়?,True,0.000,gguf_generation,gguf_generation,document3.pdf,4,0.7451,document2.pdf,5,0.7278,document3.pdf,3,0.7267,8.973,False,document3.pdf; document2.pdf; document3.pdf,4; 5; 3,0.7451; 0.7278; 0.7267
Q028,Week 2-e kon kon topic porano hoy?,banglish,ENG (CSE) 101,weekly_content,weekly_content,verified,banglish,banglish,True,"Subject-Verb Agreement and Prepositions, with Quiz 1.","Week 2-e Pronouns and possessives, Reading comprehension, Constructing proper sentence and learning to use reading techniques porano hoy.",True,0.000,gguf_generation,gguf_generation,document1.pdf,4,0.7227,document3.pdf,3,0.7096,document1.pdf,3,0.7014,6.607,False,document1.pdf; document3.pdf; document1.pdf,4; 3; 3,0.7227; 0.7096; 0.7014
Q029,What reading techniques are included in the course?,english,ENG (CSE) 101,topics,topics,verified,english,english,True,Scanning and skimming.,"Topics under The reading techniques:
- In the course are scanning
- Skimming",True,1.000,gguf_generation,gguf_generation,document3.pdf,5,0.8934,document3.pdf,1,0.8687,document3.pdf,3,0.8662,5.681,False,document3.pdf; document3.pdf; document3.pdf,5; 1; 3,0.8934; 0.8687; 0.8662
Q029,কোর্সে কোন কোন Reading Technique অন্তর্ভুক্ত রয়েছে?,bangla,ENG (CSE) 101,topics,topics,verified,bangla,bangla,True,Scanning and skimming.,উত্তর: নাই।,True,0.000,gguf_generation,gguf_generation,document3.pdf,5,0.8650,document3.pdf,1,0.8503,document3.pdf,3,0.8331,9.351,False,document3.pdf; document3.pdf; document3.pdf,5; 1; 3,0.8650; 0.8503; 0.8331
Q029,Course-e kon kon Reading Technique include kora hoyeche?,banglish,ENG (CSE) 101,topics,topics,verified,banglish,banglish,True,Scanning and skimming.,Ei information-ta: Answer: N/A.,True,0.000,gguf_generation,gguf_generation,document3.pdf,5,0.7492,document3.pdf,1,0.7414,document3.pdf,3,0.7284,6.440,False,document3.pdf; document3.pdf; document3.pdf,5; 1; 3,0.7492; 0.7414; 0.7284
Q030,What types of formal letters are included in the course?,english,ENG (CSE) 101,topics,topics,verified,english,english,True,"Order, apology, complaint and request letters.",- Order - Apology - Complain - Request,True,0.600,gguf_generation,gguf_generation,document3.pdf,5,0.9178,document3.pdf,1,0.8599,document3.pdf,3,0.8422,6.887,False,document3.pdf; document3.pdf; document3.pdf,5; 1; 3,0.9178; 0.8599; 0.8422
Q030,কোর্সে কোন কোন ধরনের Formal Letter অন্তর্ভুক্ত রয়েছে?,bangla,ENG (CSE) 101,topics,course_type,verified,bangla,bangla,True,"Order, apology, complaint and request letters.",উত্তর: না।,True,0.000,gguf_generation,gguf_generation,document3.pdf,5,0.9003,document3.pdf,3,0.8540,document3.pdf,2,0.7145,8.881,False,document3.pdf; document3.pdf; document3.pdf,5; 3; 2,0.9003; 0.8540; 0.7145
Q030,Course-e kon kon dhoroner Formal Letter include kora hoyeche?,banglish,ENG (CSE) 101,topics,topics,verified,banglish,banglish,True,"Order, apology, complaint and request letters.","Ei information-ta: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.800,structured_extractive,structured_extractive,document3.pdf,5,0.7375,document3.pdf,3,0.6799,document3.pdf,2,0.5565,0.169,False,document3.pdf; document3.pdf; document3.pdf,5; 3; 2,0.7375; 0.6799; 0.5565
Q031,What is taught under the Email Writing topic?,english,ENG (CSE) 101,topics,topics,verified,english,english,True,The use of email and the proper format of professional email are taught.,"Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.286,structured_extractive,structured_extractive,document3.pdf,3,1.1335,document3.pdf,5,1.0400,document3.pdf,2,0.9603,0.175,False,document3.pdf; document3.pdf; document3.pdf,3; 5; 2,1.1335; 1.0400; 0.9603
Q031,Email Writing-এর অধীনে কী শেখানো হয়?,bangla,ENG (CSE) 101,topics,topics,verified,bangla,bangla,True,The use of email and the proper format of professional email are taught.,"উত্তর: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.286,structured_extractive,structured_extractive,document3.pdf,5,0.8701,document3.pdf,3,0.8320,document3.pdf,2,0.7868,0.158,False,document3.pdf; document3.pdf; document3.pdf,5; 3; 2,0.8701; 0.8320; 0.7868
Q031,Email Writing-er under-e ki shekhano hoy?,banglish,ENG (CSE) 101,topics,topics,verified,banglish,banglish,True,The use of email and the proper format of professional email are taught.,"Ei information-ta: Week 5 Class notes and exercise sheets on subject-verb agreement and preposition Lecture and problem solving CLO1 Pronouns and possessives, Reading comprehension Constructing proper sentence and learning to use reading techniques Week 6 Class notes and exercise sheets on tense Lecture and problem solving CLO1 letter writing (Order, Apology, Complain, Request) Learning correct format of formal letters and constructing sentence in formal English.",True,0.571,gguf_generation,gguf_generation,document3.pdf,3,0.8129,document3.pdf,5,0.6898,document3.pdf,1,0.6666,12.455,False,document3.pdf; document3.pdf; document3.pdf,3; 5; 1,0.8129; 0.6898; 0.6666
Q032,What topic is covered after the Mid-Term Examination?,english,ENG (CSE) 101,weekly_content,topics,verified,english,english,True,Conditional Sentences.,"Topics include Function and sketching of a function, Limit, continuity and differentiability, Definite and indefinite integral, Gamma and Beta functions, Applied problems related to integration (Length, area, volume).",True,0.000,structured_extractive,structured_extractive,document3.pdf,5,1.1804,document1.pdf,4,1.1542,document1.pdf,3,1.1023,0.164,False,document3.pdf; document1.pdf; document1.pdf,5; 4; 3,1.1804; 1.1542; 1.1023
Q032,Mid-Term Examination-এর পর কোন বিষয় পড়ানো হয়?,bangla,ENG (CSE) 101,weekly_content,topics,verified,bangla,bangla,True,Conditional Sentences.,উত্তর: মধ্য-তম পরীক্ষা পড়ানো হয় না।,True,0.000,gguf_generation,gguf_generation,document3.pdf,4,1.0755,document3.pdf,5,1.0389,document1.pdf,4,1.0333,7.541,False,document3.pdf; document3.pdf; document1.pdf,4; 5; 4,1.0755; 1.0389; 1.0333
Q032,Mid-Term Examination-er por kon topic porano hoy?,banglish,ENG (CSE) 101,weekly_content,topics,verified,banglish,banglish,True,Conditional Sentences.,Ei information-ta: Mid-Term Examination-er por topic porano hoy?.,True,0.000,structured_extractive,structured_extractive,document3.pdf,5,1.1239,document1.pdf,4,1.1005,document1.pdf,3,1.0466,6.462,False,document3.pdf; document1.pdf; document1.pdf,5; 4; 3,1.1239; 1.1005; 1.0466
Q033,What is the focus of the Modals Verbs topic?,english,ENG (CSE) 101,topics,topics,needs_review,english,english,True,The focus is understanding the use of modal verbs in sentences.,"Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.375,structured_extractive,structured_extractive,document3.pdf,4,0.9731,document3.pdf,2,0.8917,document3.pdf,5,0.8489,0.223,False,document3.pdf; document3.pdf; document3.pdf,4; 2; 5,0.9731; 0.8917; 0.8489
Q033,Modals Verbs বিষয়টির মূল লক্ষ্য কী?,bangla,ENG (CSE) 101,topics,topics,needs_review,bangla,bangla,True,The focus is understanding the use of modal verbs in sentences.,"উত্তর: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.375,structured_extractive,structured_extractive,document3.pdf,4,0.8287,document3.pdf,2,0.7640,document3.pdf,5,0.7191,0.182,False,document3.pdf; document3.pdf; document3.pdf,4; 2; 5,0.8287; 0.7640; 0.7191
Q033,Modals Verbs topic-er main focus ki?,banglish,ENG (CSE) 101,topics,topics,needs_review,banglish,banglish,True,The focus is understanding the use of modal verbs in sentences.,"Ei information-ta: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.375,structured_extractive,structured_extractive,document3.pdf,2,1.0649,document3.pdf,4,0.9681,document3.pdf,5,0.8856,0.205,False,document3.pdf; document3.pdf; document3.pdf,2; 4; 5,1.0649; 0.9681; 0.8856
