question_id,language,question,reference,final_answer,final_status,answer_strategy,generation_used,generation_attempts,retry_used,support_status,pre_generation_support_status,evidence_available,target_language,canonical_answer,canonical_successful,canonical_validation_reason,target_language_realization,realization_successful,realization_validation_reason,language_validation_passed,language_validation_reason,runtime_language_validation_passed,grounding_validation_passed,grounding_validation_reason,generation_rejection_reason,fact_tokens_required,fact_tokens_preserved,fact_preservation_applicable,automatic_precision,automatic_recall,automatic_f1,source,page,supporting_excerpt,retrieval_seconds,answering_seconds,canonical_generation_seconds,language_realization_seconds,generation_seconds,retry_seconds,total_seconds,prompt_tokens,completion_tokens,rss_bytes,available_ram_bytes,swap_used_bytes,error,answer_bank_enabled,reranker_enabled
Q029,bangla,Repeat examination-এর প্রতি কোর্সের ফি কত?,Repeat examination-এর ফি প্রতি course Taka 3000।,"প্রাসঙ্গিক তথ্য বিশ্ববিদ্যালয়ের নথিতে পাওয়া গেছে, কিন্তু এই মুহূর্তে আমি সেটির একটি নির্ভরযোগ্য বাংলা উত্তর তৈরি করতে পারিনি।",GENERATION_REJECTED,generation_rejected,True,2,True,supported,supported,True,bangla,Reliable information was not found regarding the fee for repeat examinations.,False,WRONG_POLARITY,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,GENERATION_REJECTED,WRONG_POLARITY,"['3000', 'taka3000']",False,True,0.0,0.0,0.0,curricula_BSc-Curriculum-New.pdf,21,…xt semester would start. Repeat Examinations on theory courses would be held on 50 percent of marks for each course and the marks for Class Assessment and Mid Semester Examination would be carried. There shall be no repeat examinations for sessional courses. The maximum grade to be obtained by a student in a repeat examination would be ‗B‘ (equivalent to 60%). The following grading system would be followed in the rep…,1.4986017999999603,28.26586960000077,28.261108499999864,0.0,28.261108499999864,6.398659399999815,29.784352300000137,1337,26,5207851008,400592896,1883500544,,False,False
Q029,banglish,Repeat examination-er per course fee koto?,Repeat examination-er fee per course Taka 3000.,Repeat examination fee holo Taka 200/- (Tk. Two Hundred) per script.,ANSWER_RETURNED,gguf_generation,True,2,False,supported,supported,True,banglish,The repeat examination fee is Taka 200/- (Tk. Two Hundred) per script.,True,FACTUAL_TOKENS_SUPPORTED,Repeat examination fee holo Taka 200/- (Tk. Two Hundred) per script.,True,CANONICAL_MEANING_PRESERVED,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,,"['3000', 'taka3000']",False,True,0.36363636363636365,0.5714285714285714,0.4444444444444444,curricula_BSc-Curriculum-New.pdf,20,Examination Rules Re -examination or Re -scrutiny of Answer Scripts Re-examination of final examination answer scripts may be permissible. A candidate can apply for re -examination of any answer script of final examination to the Controller of Examinati ons through their advisor and the head of the department on payment of Taka 200/ - (Tk. Two Hundred) only per script within 7 (seven) working days from the publicatio…,1.5545016999994914,37.73450729999968,22.28859310000007,15.441634000000704,37.730227100000775,0.0,39.302594199999476,928,42,5704159232,573136896,2083131392,,False,False
Q030,english,How many courses can a student repeat for grade improvement?,"For grade improvement, a student may repeat a maximum of four courses.",The grade is C.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,[],False,False,0.25,0.1,0.14285714285714288,curricula_BSc-Curriculum-New.pdf,21,"Category – A 1. The Provision for Improvement of grades applies to those only who obtained a grade C or lower in any course. Such candidates may be allowed to improve their grades by surrendering the earlier grade obtained by him/her. 2. For grade improvement purpose, a student will be allowed to repeat a maximum of four courses. 3. For availing s uch provision of grade improvement, a candidate shall apply to the Con…",0.2363288000005923,0.00038719999975000974,0.0,0.0,0.0,0.0,0.2410743000000366,0,0,5770555392,481325056,2079891456,,False,False
Q030,bangla,Grade improvement-এর জন্য একজন শিক্ষার্থী সর্বোচ্চ কয়টি কোর্স repeat করতে পারে?,Grade improvement-এর জন্য একজন শিক্ষার্থী সর্বোচ্চ চারটি course repeat করতে পারে।,প্রাসঙ্গিক grade হলো C।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,[],False,False,0.3333333333333333,0.08333333333333333,0.13333333333333333,curricula_BSc-Curriculum-New.pdf,21,"Category – A 1. The Provision for Improvement of grades applies to those only who obtained a grade C or lower in any course. Such candidates may be allowed to improve their grades by surrendering the earlier grade obtained by him/her. 2. For grade improvement purpose, a student will be allowed to repeat a maximum of four courses. 3. For availing s uch provision of grade improvement, a candidate shall apply to the Con…",0.21377709999978833,0.00021319999996194383,0.0,0.0,0.0,0.0,0.2185738999996829,0,0,5773570048,478650368,2078584832,,False,False
Q030,banglish,Grade improvement-er jonno ekjon student maximum koyta course repeat korte pare?,Grade improvement-er jonno ekjon student maximum four courses repeat korte pare.,Relevant grade holo C.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,WRONG_RELATION_VALUE,,[],False,False,0.25,0.09090909090909091,0.13333333333333333,curricula_BSc-Curriculum-New.pdf,21,"Category – A 1. The Provision for Improvement of grades applies to those only who obtained a grade C or lower in any course. Such candidates may be allowed to improve their grades by surrendering the earlier grade obtained by him/her. 2. For grade improvement purpose, a student will be allowed to repeat a maximum of four courses. 3. For availing s uch provision of grade improvement, a candidate shall apply to the Con…",0.20348360000025423,0.00018199999976786785,0.0,0.0,0.0,0.0,0.20760299999983545,0,0,5774491648,477720576,2078322688,,False,False
Q031,bangla,Freedom Fighters-এর সন্তানদের জন্য মোট আসনের কত শতাংশ সংরক্ষিত?,Freedom Fighters-এর সন্তানদের জন্য মোট আসনের 3% সংরক্ষিত।,অনুরোধ করা বিষয়টির বিষয়টির প্রাসঙ্গিক percentage 3%।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,['3'],True,True,0.16666666666666666,0.1111111111111111,0.13333333333333333,curricula_BSc-Curriculum-New.pdf,22,Waiver Policy 3% of total seats are reserved for the children of Freedom Fighters and another 3% for meritorious but poor students from remote areas of Bangladesh. They will be offered full free education opportunity. 1. Top 3% students in each department will be offered 100% tuition waiver based on semester results. 2. Vice Chancellor‘s special tuition fee waiver will be offered in amount 10%-100% to poor but merito…,0.1910680000000866,0.00011410000024625333,0.0,0.0,0.0,0.0,0.19419029999971826,0,0,5776490496,465952768,2061725696,,False,False
Q031,banglish,Freedom Fighters-er children-der jonno total seats-er koto percent reserved?,Freedom Fighters-er children-der jonno total seats-er 3% reserved.,Requested item-er item-er relevant percentage 3%.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,['3'],True,True,0.0,0.0,0.0,curricula_BSc-Curriculum-New.pdf,22,Waiver Policy 3% of total seats are reserved for the children of Freedom Fighters and another 3% for meritorious but poor students from remote areas of Bangladesh. They will be offered full free education opportunity. 1. Top 3% students in each department will be offered 100% tuition waiver based on semester results. 2. Vice Chancellor‘s special tuition fee waiver will be offered in amount 10%-100% to poor but merito…,0.1827517000001535,9.450000015931437e-05,0.0,0.0,0.0,0.0,0.18565969999963272,0,0,5777977344,463507456,2057408511,,False,False
Q032,english,How many credits is CSE 101 Introduction to Computer Science & Programming Methodology?,CSE 101 Introduction to Computer Science & Programming Methodology is a 3.00-credit course.,CSE 101 carries 3.00 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"['101', '3.00', 'cse101']",True,True,0.4,0.18181818181818182,0.25000000000000006,curricula_BSc-Curriculum-New.pdf,51,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 Nil,0.23150710000027175,0.0008333000005222857,0.0,0.0,0.0,0.0,0.23726900000019668,0,0,5779800064,436277248,2021466111,,False,False
Q032,bangla,CSE 101 Introduction to Computer Science & Programming Methodology কোর্সটির ক্রেডিট কত?,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 ক্রেডিটের কোর্স।,CSE 101 কোর্সটির ক্রেডিট 3.00।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,,"['101', '3.00', 'cse101']",True,True,0.6,0.2727272727272727,0.37499999999999994,curricula_BSc-Curriculum-New.pdf,51,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 Nil,0.21988609999971231,0.0007642000000487315,0.0,0.0,0.0,0.0,0.22570180000002438,0,0,5779554304,418189312,2021466111,,False,False
Q032,banglish,CSE 101 Introduction to Computer Science & Programming Methodology course-er credit koto?,CSE 101 Introduction to Computer Science & Programming Methodology 3.00-credit course.,CSE 101 course-er credit 3.00.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,,"['101', '3.00', 'cse101']",True,True,0.4,0.2,0.26666666666666666,curricula_BSc-Curriculum-New.pdf,51,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 Nil,0.2200502999994569,0.000699700000041048,0.0,0.0,0.0,0.0,0.22524410000005446,0,0,5779632128,394424320,2021335040,,False,False
Q033,english,How many credits is CSE 102 Introduction to Computer Sc. & Programming Methodology Lab?,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab is a 1.50-credit course.,CSE 102 carries 1.50 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"['1.50', '102', 'cse102']",True,True,0.4,0.16666666666666666,0.23529411764705882,curricula_BSc-Curriculum-New.pdf,51,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab 1.50 Nil,0.21806800000013027,0.0003326999994897051,0.0,0.0,0.0,0.0,0.22205849999954808,0,0,5781749760,389746688,2021335040,,False,False
Q033,bangla,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab কোর্সটির ক্রেডিট কত?,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab 1.50 ক্রেডিটের কোর্স।,CSE 102 কোর্সটির ক্রেডিট 1.50।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,,"['1.50', '102', 'cse102']",True,True,0.6,0.25,0.35294117647058826,curricula_BSc-Curriculum-New.pdf,51,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab 1.50 Nil,0.2209805000002234,0.0002738999992288882,0.0,0.0,0.0,0.0,0.2255475000001752,0,0,5781753856,387428352,2020679680,,False,False
Q033,banglish,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab course-er credit koto?,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab 1.50-credit course.,CSE 102 course-er credit 1.50.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,,"['1.50', '102', 'cse102']",True,True,0.4,0.18181818181818182,0.25000000000000006,curricula_BSc-Curriculum-New.pdf,51,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab 1.50 Nil,1.529099600000336,0.00033910000001924345,0.0,0.0,0.0,0.0,1.5335680000007414,0,0,5875814400,313896960,1903382527,,False,False
Q034,english,How many credits is HSS 101 English I: Written and Spoken English?,HSS 101 English I: Written and Spoken English is a 3.00-credit course.,HSS 101 carries 1.50 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"['101', '3.00', 'hss101']",False,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,61,"Course Code: HSS 101 Course Title: English I: Written and Spoken English Credits: 1.50 A. Written English: Writing Mechanics & Grammar: Spelling, Capitalization, Punctuation, Vocabulary Writing skills for formal and i nformal communications: Paragraph/ Essay/ Story Writing, Opinion Writing, Letter Writing – Formal and Informal, Memo Writing, Report Writing, E-mail Writing, Web Content Writing. Editing & Proofreading:…",0.19837029999962397,0.0002801000000545173,0.0,0.0,0.0,0.0,0.20347769999989396,0,0,5875912704,314961920,1898393600,,False,False
Q034,bangla,HSS 101 English I: Written and Spoken English কোর্সটির ক্রেডিট কত?,HSS 101 English I: Written and Spoken English 3.00 ক্রেডিটের কোর্স।,HSS 101 কোর্সটির ক্রেডিট 1.50।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['101', '3.00', 'hss101']",False,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,61,"Course Code: HSS 101 Course Title: English I: Written and Spoken English Credits: 1.50 A. Written English: Writing Mechanics & Grammar: Spelling, Capitalization, Punctuation, Vocabulary Writing skills for formal and i nformal communications: Paragraph/ Essay/ Story Writing, Opinion Writing, Letter Writing – Formal and Informal, Memo Writing, Report Writing, E-mail Writing, Web Content Writing. Editing & Proofreading:…",0.18865880000066682,0.00016109999978652922,0.0,0.0,0.0,0.0,0.19287660000009055,0,0,5876350976,313368576,1896669184,,False,False
Q034,banglish,HSS 101 English I: Written and Spoken English course-er credit koto?,HSS 101 English I: Written and Spoken English 3.00-credit course.,HSS 101 course-er credit 1.50.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['101', '3.00', 'hss101']",False,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,61,"Course Code: HSS 101 Course Title: English I: Written and Spoken English Credits: 1.50 A. Written English: Writing Mechanics & Grammar: Spelling, Capitalization, Punctuation, Vocabulary Writing skills for formal and i nformal communications: Paragraph/ Essay/ Story Writing, Opinion Writing, Letter Writing – Formal and Informal, Memo Writing, Report Writing, E-mail Writing, Web Content Writing. Editing & Proofreading:…",0.19064440000056493,0.00011189999986527255,0.0,0.0,0.0,0.0,0.19373869999981252,0,0,5877035008,314114048,1893507072,,False,False
Q036,english,How many credits is HSS 111(B) Bangladesh Studies: Bangladesh History?,HSS 111(B) Bangladesh Studies: Bangladesh History is a 2.00-credit course.,I couldn't find enough information in the provided university documents to answer this reliably.,INSUFFICIENT_EVIDENCE,unsupported,False,0,False,insufficient,insufficient,False,english,,False,,,False,,True,ENGLISH_BODY_VALID,True,True,GENERATION_NOT_USED,,"['111', '2.00', 'hss111']",False,True,0.0,0.0,0.0,,,,0.20857810000052268,0.0019739999997909763,0.0,0.0,0.0,0.0,0.21411320000061096,0,0,5877997568,289701888,1872703488,,False,False
Q036,bangla,HSS 111(B) Bangladesh Studies: Bangladesh History কোর্সটির ক্রেডিট কত?,HSS 111(B) Bangladesh Studies: Bangladesh History 2.00 ক্রেডিটের কোর্স।,প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,INSUFFICIENT_EVIDENCE,unsupported,False,0,False,insufficient,insufficient,False,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,True,GENERATION_NOT_USED,,"['111', '2.00', 'hss111']",False,True,0.0,0.0,0.0,,,,0.22582229999989067,0.000603899999987334,0.0,0.0,0.0,0.0,0.22982150000007096,0,0,5878169600,291291136,1867165695,,False,False
Q036,banglish,HSS 111(B) Bangladesh Studies: Bangladesh History course-er credit koto?,HSS 111(B) Bangladesh Studies: Bangladesh History 2.00-credit course.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,INSUFFICIENT_EVIDENCE,unsupported,False,0,False,insufficient,insufficient,False,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,True,GENERATION_NOT_USED,,"['111', '2.00', 'hss111']",False,True,0.0,0.0,0.0,,,,0.2127016000004005,0.0005045999996582395,0.0,0.0,0.0,0.0,0.2168123999999807,0,0,5878231040,290357248,1865265152,,False,False
Q037,english,How many credits is PHY 101 Physics?,PHY 101 Physics is a 3.00-credit course.,PHY 101 carries 3.00 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"['101', '3.00', 'phy101']",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,51,PHY 101 Physics 3.00 Nil,0.19277729999976145,0.000256700000136334,0.0,0.0,0.0,0.0,0.19598599999972066,0,0,5877899264,283205632,1853689856,,False,False
Q037,bangla,PHY 101 Physics কোর্সটির ক্রেডিট কত?,PHY 101 Physics 3.00 ক্রেডিটের কোর্স।,PHY 101 কোর্সটির ক্রেডিট 3.00।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['101', '3.00', 'phy101']",True,True,0.6,0.5,0.5454545454545454,curricula_BSc-Curriculum-New.pdf,62,"Course Code: PHY 101 Course Title: Physics Credits: 3.00 Prerequisite: None Heat and Thermodynamics: Principle of temperature measurements: platinum resistance thermometer, thermo -electric thermometer, pyrometer; Kinetic theory of gases: Maxwell's distribution of molecular speeds, mean free path, equipartition of energy, Brownian motion, Van der Waal's equation of state, review of the First Law of thermodynamics and…",0.18423840000014025,0.00022879999960423447,0.0,0.0,0.0,0.0,0.18825509999987844,0,0,5878292480,276443136,1853296640,,False,False
Q037,banglish,PHY 101 Physics course-er credit koto?,PHY 101 Physics 3.00-credit course.,PHY 101 course-er credit 3.00.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['101', '3.00', 'phy101']",True,True,0.4,0.4,0.4000000000000001,curricula_BSc-Curriculum-New.pdf,62,"Course Code: PHY 101 Course Title: Physics Credits: 3.00 Prerequisite: None Heat and Thermodynamics: Principle of temperature measurements: platinum resistance thermometer, thermo -electric thermometer, pyrometer; Kinetic theory of gases: Maxwell's distribution of molecular speeds, mean free path, equipartition of energy, Brownian motion, Van der Waal's equation of state, review of the First Law of thermodynamics and…",0.2053064000001541,0.00012710000009974465,0.0,0.0,0.0,0.0,0.20964469999944413,0,0,5851209728,291840000,1843138559,,False,False
Q038,english,How many credits is PHY 102 Physics Lab?,PHY 102 Physics Lab is a 1.50-credit course.,PHY 102 carries 1.5 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"['1.50', '102', 'phy102']",False,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,63,"Course Code: PHY 102 Course Title: Physics Lab Credits: 1.5 Prerequisite: None Lab work based on theory, assigned by the course teacher.",0.20114549999925657,0.0002023999995799386,0.0,0.0,0.0,0.0,0.2042630999994799,0,0,5851754496,291217408,1843138559,,False,False
Q038,bangla,PHY 102 Physics Lab কোর্সটির ক্রেডিট কত?,PHY 102 Physics Lab 1.50 ক্রেডিটের কোর্স।,PHY 102 কোর্সটির ক্রেডিট 1.5।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['1.50', '102', 'phy102']",False,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,63,"Course Code: PHY 102 Course Title: Physics Lab Credits: 1.5 Prerequisite: None Lab work based on theory, assigned by the course teacher.",0.2114822000003187,0.0001472000003559515,0.0,0.0,0.0,0.0,0.21527229999992414,0,0,5851791360,290729984,1843138559,,False,False
Q038,banglish,PHY 102 Physics Lab course-er credit koto?,PHY 102 Physics Lab 1.50-credit course.,PHY 102 course-er credit 1.5.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['1.50', '102', 'phy102']",False,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,63,"Course Code: PHY 102 Course Title: Physics Lab Credits: 1.5 Prerequisite: None Lab work based on theory, assigned by the course teacher.",0.20836430000053952,0.0001249999995707185,0.0,0.0,0.0,0.0,0.21291139999993902,0,0,5851791360,286433280,1843138559,,False,False
Q039,english,"How many credits is MTH 101 Math I: Basic Calculus, Co-ordinate Geometry?","MTH 101 Math I: Basic Calculus, Co-ordinate Geometry is a 3.00-credit course.",MTH 101 carries 3.00 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"['101', '3.00', 'mth101']",True,True,0.4,0.2,0.26666666666666666,curricula_BSc-Curriculum-New.pdf,51,"MTH 101 Math I: Basic Calcu lus, Coordinate Geometry 3.00 Nil Total 19.00",0.23810580000008486,0.000257900000178779,0.0,0.0,0.0,0.0,0.24301569999988715,0,0,5852921856,279617536,1843138559,,False,False
Q039,bangla,"MTH 101 Math I: Basic Calculus, Co-ordinate Geometry কোর্সটির ক্রেডিট কত?","MTH 101 Math I: Basic Calculus, Co-ordinate Geometry 3.00 ক্রেডিটের কোর্স।",MTH 101 কোর্সটির ক্রেডিট 3.00।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['101', '3.00', 'mth101']",True,True,0.6,0.3,0.4,curricula_BSc-Curriculum-New.pdf,51,"MTH 101 Math I: Basic Calcu lus, Coordinate Geometry 3.00 Nil Total 19.00",0.21083339999950113,0.0001337000003331923,0.0,0.0,0.0,0.0,0.214361899999858,0,0,5842927616,277053440,1842745344,,False,False
Q039,banglish,"MTH 101 Math I: Basic Calculus, Co-ordinate Geometry course-er credit koto?","MTH 101 Math I: Basic Calculus, Co-ordinate Geometry 3.00-credit course.",MTH 101 course-er credit 3.00.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"['101', '3.00', 'mth101']",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,63,"Course Code: MTH 101 Course Title: Math I Credits: 3.00 Prerequisite: N/A Three dimensional geometry: Co-ordinates in three dimensions, direction cosines and direction ratios, planes, sphere, straight line and conicoids (basic definition and properties only). Concept of functions : Function, domain and range of a function, graphs of simple functions (exponential, logarithmic and trigonometric), inverse function, func…",0.20265930000005028,0.00011280000035185367,0.0,0.0,0.0,0.0,0.20552179999958753,0,0,5843726336,276684800,1836023808,,False,False
Q040,english,How many credits is CSE 103 Structured Programming?,CSE 103 Structured Programming is a 3.00-credit course.,CSE 103 carries 3.00 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"['103', '3.00', 'cse103']",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,52,CSE 103 Structured Programming 3.00 CSE 101,0.2053556999999273,0.00019890000021405285,0.0,0.0,0.0,0.0,0.21013780000066618,0,0,5843427328,275820544,1836023808,,False,False
Q040,bangla,CSE 103 Structured Programming কোর্সটির ক্রেডিট কত?,CSE 103 Structured Programming 3.00 ক্রেডিটের কোর্স।,CSE 103 কোর্সটির ক্রেডিট 3.00।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"['103', '3.00', 'cse103']",True,True,0.6,0.42857142857142855,0.5,curricula_BSc-Curriculum-New.pdf,52,CSE 103 Structured Programming 3.00 CSE 101,0.37402620000011666,0.00017130000014731195,0.0,0.0,0.0,0.0,0.37803189999976894,0,0,5801906176,295931904,1836023808,,False,False
Q040,banglish,CSE 103 Structured Programming course-er credit koto?,CSE 103 Structured Programming 3.00-credit course.,CSE 103 course-er credit 3.00.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"['103', '3.00', 'cse103']",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,52,CSE 103 Structured Programming 3.00 CSE 101,0.18601330000001326,0.00011339999946358148,0.0,0.0,0.0,0.0,0.189327900000535,0,0,5802442752,291868672,1828741120,,False,False
Q041,english,How many credits is CSE 104 Structured Programming Lab?,CSE 104 Structured Programming Lab is a 1.50-credit course.,CSE 104 carries 1.50 credits.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,english,,False,,,False,NOT_REQUIRED,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"['1.50', '104', 'cse104']",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,66,Course Code: CSE 104 Course Title: Structured Programming Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory works and assignments will be based on CSE – 103,0.18843749999996362,0.00010349999956815736,0.0,0.0,0.0,0.0,0.19163570000000618,0,0,5801742336,290123776,1828610048,,False,False
Q041,bangla,CSE 104 Structured Programming Lab কোর্সটির ক্রেডিট কত?,CSE 104 Structured Programming Lab 1.50 ক্রেডিটের কোর্স।,CSE 104 কোর্সটির ক্রেডিট 1.50।,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,bangla,,False,,,False,,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"['1.50', '104', 'cse104']",True,True,0.6,0.375,0.4615384615384615,curricula_BSc-Curriculum-New.pdf,66,Course Code: CSE 104 Course Title: Structured Programming Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory works and assignments will be based on CSE – 103,0.18510370000058174,0.00011330000052112155,0.0,0.0,0.0,0.0,0.18795000000045547,0,0,5802606592,277573632,1826410495,,False,False
Q041,banglish,CSE 104 Structured Programming Lab course-er credit koto?,CSE 104 Structured Programming Lab 1.50-credit course.,CSE 104 course-er credit 1.50.,ANSWER_RETURNED,structured_exact,False,0,False,supported,supported,True,banglish,,False,,,False,,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"['1.50', '104', 'cse104']",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,66,Course Code: CSE 104 Course Title: Structured Programming Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory works and assignments will be based on CSE – 103,0.1719130999999834,0.00010110000039276201,0.0,0.0,0.0,0.0,0.17552449999948294,0,0,5802655744,277729280,1826279424,,False,False
