question_id,language,question,reference,final_answer,answer_strategy,generation_used,generation_attempts,retry_used,support_status,target_language,language_validation_passed,language_validation_reason,runtime_language_validation_passed,grounding_validation_passed,grounding_validation_reason,fact_tokens_required,fact_tokens_preserved,fact_preservation_applicable,automatic_precision,automatic_recall,automatic_f1,source,page,supporting_excerpt,retrieval_seconds,answering_seconds,generation_seconds,retry_seconds,total_seconds,answer_bank_enabled,reranker_enabled
Q027,english,Within how many working days must a re-examination application be submitted?,The application must be submitted within 7 working days from publication of final results.,I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""7""]",False,True,0.07692307692307693,0.07692307692307693,0.07692307692307693,,,,0.1977268999999069,0.00040760000001682783,0.0,0.0,0.2029696999998123,False,False
Q027,bangla,Re-examination application কত working day-এর মধ্যে জমা দিতে হয়?,ফাইনাল ফল প্রকাশের 7 working day-এর মধ্যে application জমা দিতে হয়।,সময়কাল হলো 15 Weeks।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""7""]",False,True,0.0,0.0,0.0,curricula_BSc-Curriculum-New.pdf,17,Classes 15 Weeks Recess before examination 1 Week Semester final examination 2 Weeks,0.23167459999967832,0.0002585000002000015,0.0,0.0,0.23498449999988225,False,False
Q027,banglish,Re-examination application koto working day-er moddhe submit korte hoy?,Final result publish howar 7 working day-er moddhe application submit korte hoy.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,False,0,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,UNSUPPORTED_FACTUAL_TOKENS,"[""7""]",False,True,0.0,0.0,0.0,,,,0.1843647000000601,0.00035570000000006985,0.0,0.0,0.18697969999993802,False,False
Q028,english,When is a student allowed to appear at a repeat examination?,"A student may appear at a repeat examination if they fail in three theory courses or less, not exceeding 10 credit hours.",I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""10"", ""exceeding10""]",False,True,0.07692307692307693,0.05,0.060606060606060615,,,,0.18014809999976933,0.00032520000013391837,0.0,0.0,0.18331800000032672,False,False
Q028,bangla,কখন একজন শিক্ষার্থী repeat examination দিতে পারে?,তিনটি বা তার কম theory course-এ ফেল করলে এবং তা 10 credit hour-এর বেশি না হলে repeat examination দেওয়া যায়।,একজন শিক্ষার্থী একটি শিক্ষার্থী স্ট্রিং করে একটি শিক্ষার্থী স্ট্রিং করতে পারে যদি তিনি শিক্ষার্থী স্ট্রিং করতে পারে যদি তিনি শিক্ষার্থী স্ট্রিং করতে পারে যদি তিনি শিক্ষার্থী স,gguf_generation,True,2,True,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""10""]",False,True,0.0,0.0,0.0,curricula_BSc-Curriculum-New.pdf,20,Rules for Repeat Examination A student wo uld be allowed to appear at the Repeat Examination in case s/he fails in three theory courses or less but not exceeding 10 credit hours. The results of Repeat Examinations would be published within three weeks from the date of publication of the results of the Semester Final,0.19361479999997755,22.105469000000085,22.103669099999934,15.195543300000281,22.30236530000002,False,False
Q028,banglish,Kokhon ekjon student repeat examination dite pare?,"Tin ta ba tar kom theory course-e fail korle, 10 credit hour exceed na korle, repeat examination deya jay.",Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,True,1,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,GENERATION_REJECTED,"[""10""]",False,True,0.0,0.0,0.0,,,,0.193010299999969,9.400742400000127,9.400592399999823,0.0,9.596623100000215,False,False
Q029,english,What is the fee for a repeat examination course?,The repeat examination fee is Taka 3000 per course.,The fee for a repeat examination course is Taka 200.,gguf_generation,True,1,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3000"", ""taka3000""]",False,True,0.6666666666666666,0.6666666666666666,0.6666666666666666,curricula_BSc-Curriculum-New.pdf,21,…xt semester would start. Repeat Examinations on theory courses would be held on 50 percent of marks for each course and the marks for Class Assessment and Mid Semester Examination would be carried. There shall be no repeat examinations for sessional courses. The maximum grade to be obtained by a student in a repeat examination would be ‗B‘ (equivalent to 60%). The following grading system would be followed in the rep…,0.1876841000002969,4.2887478000002375,4.288220899999942,0.0,4.479994199999965,False,False
Q029,bangla,Repeat examination-এর প্রতি কোর্সের ফি কত?,Repeat examination-এর ফি প্রতি course Taka 3000।,প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,unsupported,True,1,False,insufficient,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,GENERATION_REJECTED,"[""3000"", ""taka3000""]",False,True,0.0,0.0,0.0,,,,0.18803139999999985,6.631114300000263,6.630605600000308,0.0,6.822119699999803,False,False
Q029,banglish,Repeat examination-er per course fee koto?,Repeat examination-er fee per course Taka 3000.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,True,2,True,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,GENERATION_REJECTED,"[""3000"", ""taka3000""]",False,True,0.0,0.0,0.0,,,,0.18417550000003757,6.359189799999967,6.3572936999999,1.7478706000001694,6.54672329999994,False,False
Q030,english,How many courses can a student repeat for grade improvement?,"For grade improvement, a student may repeat a maximum of four courses.",The grade is C.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,[],False,False,0.25,0.1,0.14285714285714288,curricula_BSc-Curriculum-New.pdf,21,"Category – A 1. The Provision for Improvement of grades applies to those only who obtained a grade C or lower in any course. Such candidates may be allowed to improve their grades by surrendering the earlier grade obtained by him/her. 2. For grade improvement purpose, a student will be allowed to repeat a maximum of four courses. 3. For availing s uch provision of grade improvement, a candidate shall apply to the Con…",0.18727560000024823,0.00030240000023695757,0.0,0.0,0.18988420000005135,False,False
Q030,bangla,Grade improvement-এর জন্য একজন শিক্ষার্থী সর্বোচ্চ কয়টি কোর্স repeat করতে পারে?,Grade improvement-এর জন্য একজন শিক্ষার্থী সর্বোচ্চ চারটি course repeat করতে পারে।,প্রাসঙ্গিক grade হলো C।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,[],False,False,0.3333333333333333,0.08333333333333333,0.13333333333333333,curricula_BSc-Curriculum-New.pdf,21,"Category – A 1. The Provision for Improvement of grades applies to those only who obtained a grade C or lower in any course. Such candidates may be allowed to improve their grades by surrendering the earlier grade obtained by him/her. 2. For grade improvement purpose, a student will be allowed to repeat a maximum of four courses. 3. For availing s uch provision of grade improvement, a candidate shall apply to the Con…",0.1793087999999443,0.00036289999979999266,0.0,0.0,0.18330629999991288,False,False
Q030,banglish,Grade improvement-er jonno ekjon student maximum koyta course repeat korte pare?,Grade improvement-er jonno ekjon student maximum four courses repeat korte pare.,Relevant grade holo C.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,[],False,False,0.25,0.09090909090909091,0.13333333333333333,curricula_BSc-Curriculum-New.pdf,21,"Category – A 1. The Provision for Improvement of grades applies to those only who obtained a grade C or lower in any course. Such candidates may be allowed to improve their grades by surrendering the earlier grade obtained by him/her. 2. For grade improvement purpose, a student will be allowed to repeat a maximum of four courses. 3. For availing s uch provision of grade improvement, a candidate shall apply to the Con…",0.18028140000023996,0.0003440000000409782,0.0,0.0,0.18329510000012306,False,False
Q031,english,What percentage of total seats is reserved for children of Freedom Fighters?,3% of total seats are reserved for the children of Freedom Fighters.,I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3""]",False,True,0.07692307692307693,0.09090909090909091,0.08333333333333334,,,,0.21174120000023322,0.0025235999996766623,0.0,0.0,0.2168704999999136,False,False
Q031,bangla,Freedom Fighters-এর সন্তানদের জন্য মোট আসনের কত শতাংশ সংরক্ষিত?,Freedom Fighters-এর সন্তানদের জন্য মোট আসনের 3% সংরক্ষিত।,অনুরোধ করা বিষয়টির বিষয়টির প্রাসঙ্গিক percentage 3%।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3""]",True,True,0.16666666666666666,0.1111111111111111,0.13333333333333333,curricula_BSc-Curriculum-New.pdf,22,Waiver Policy 3% of total seats are reserved for the children of Freedom Fighters and another 3% for meritorious but poor students from remote areas of Bangladesh. They will be offered full free education opportunity. 1. Top 3% students in each department will be offered 100% tuition waiver based on semester results. 2. Vice Chancellor‘s special tuition fee waiver will be offered in amount 10%-100% to poor but merito…,0.19006990000025326,0.00018039999986285693,0.0,0.0,0.19277509999983522,False,False
Q031,banglish,Freedom Fighters-er children-der jonno total seats-er koto percent reserved?,Freedom Fighters-er children-der jonno total seats-er 3% reserved.,Requested item-er item-er relevant percentage 3%.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,UNSUPPORTED_FACTUAL_TOKENS,"[""3""]",True,True,0.0,0.0,0.0,curricula_BSc-Curriculum-New.pdf,22,Waiver Policy 3% of total seats are reserved for the children of Freedom Fighters and another 3% for meritorious but poor students from remote areas of Bangladesh. They will be offered full free education opportunity. 1. Top 3% students in each department will be offered 100% tuition waiver based on semester results. 2. Vice Chancellor‘s special tuition fee waiver will be offered in amount 10%-100% to poor but merito…,0.17888930000026448,0.00018279999994774698,0.0,0.0,0.1815215999999964,False,False
Q032,english,How many credits is CSE 101 Introduction to Computer Science & Programming Methodology?,CSE 101 Introduction to Computer Science & Programming Methodology is a 3.00-credit course.,CSE 101 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""cse101""]",True,True,0.4,0.18181818181818182,0.25000000000000006,curricula_BSc-Curriculum-New.pdf,51,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 Nil,0.18297660000007454,0.0004781000002367364,0.0,0.0,0.18660499999987223,False,False
Q032,bangla,CSE 101 Introduction to Computer Science & Programming Methodology কোর্সটির ক্রেডিট কত?,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 ক্রেডিটের কোর্স।,CSE 101 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""cse101""]",True,True,0.6,0.2727272727272727,0.37499999999999994,curricula_BSc-Curriculum-New.pdf,51,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 Nil,0.18639900000016496,0.00043349999987185583,0.0,0.0,0.1900777000000744,False,False
Q032,banglish,CSE 101 Introduction to Computer Science & Programming Methodology course-er credit koto?,CSE 101 Introduction to Computer Science & Programming Methodology 3.00-credit course.,CSE 101 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""cse101""]",True,True,0.4,0.2,0.26666666666666666,curricula_BSc-Curriculum-New.pdf,51,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 Nil,0.17812589999994088,0.00043349999987185583,0.0,0.0,0.18215469999995548,False,False
Q033,english,How many credits is CSE 102 Introduction to Computer Sc. & Programming Methodology Lab?,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab is a 1.50-credit course.,CSE 102 carries 1.50 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""102"", ""cse102""]",True,True,0.4,0.16666666666666666,0.23529411764705882,curricula_BSc-Curriculum-New.pdf,51,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab 1.50 Nil,0.3121925000000374,0.00015729999995528487,0.0,0.0,0.314592900000207,False,False
Q033,bangla,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab কোর্সটির ক্রেডিট কত?,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab 1.50 ক্রেডিটের কোর্স।,CSE 102 কোর্সটির ক্রেডিট 1.50।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""102"", ""cse102""]",True,True,0.6,0.25,0.35294117647058826,curricula_BSc-Curriculum-New.pdf,51,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab 1.50 Nil,0.18695919999981925,0.000246400000378344,0.0,0.0,0.19038440000031187,False,False
Q033,banglish,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab course-er credit koto?,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab 1.50-credit course.,CSE 102 course-er credit 1.50.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""102"", ""cse102""]",True,True,0.4,0.18181818181818182,0.25000000000000006,curricula_BSc-Curriculum-New.pdf,51,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab 1.50 Nil,0.17945729999973992,0.0002511000002414221,0.0,0.0,0.18260089999967022,False,False
Q034,english,How many credits is HSS 101 English I: Written and Spoken English?,HSS 101 English I: Written and Spoken English is a 3.00-credit course.,HSS 101 carries 1.50 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""hss101""]",False,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,61,"Course Code: HSS 101 Course Title: English I: Written and Spoken English Credits: 1.50 A. Written English: Writing Mechanics & Grammar: Spelling, Capitalization, Punctuation, Vocabulary Writing skills for formal and i nformal communications: Paragraph/ Essay/ Story Writing, Opinion Writing, Letter Writing – Formal and Informal, Memo Writing, Report Writing, E-mail Writing, Web Content Writing. Editing & Proofreading:…",0.17953810000017256,0.0002382000002398854,0.0,0.0,0.18377760000021226,False,False
Q034,bangla,HSS 101 English I: Written and Spoken English কোর্সটির ক্রেডিট কত?,HSS 101 English I: Written and Spoken English 3.00 ক্রেডিটের কোর্স।,HSS 101 কোর্সটির ক্রেডিট 1.50।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""hss101""]",False,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,61,"Course Code: HSS 101 Course Title: English I: Written and Spoken English Credits: 1.50 A. Written English: Writing Mechanics & Grammar: Spelling, Capitalization, Punctuation, Vocabulary Writing skills for formal and i nformal communications: Paragraph/ Essay/ Story Writing, Opinion Writing, Letter Writing – Formal and Informal, Memo Writing, Report Writing, E-mail Writing, Web Content Writing. Editing & Proofreading:…",0.18971940000028553,0.0003090999998676125,0.0,0.0,0.194083800000044,False,False
Q034,banglish,HSS 101 English I: Written and Spoken English course-er credit koto?,HSS 101 English I: Written and Spoken English 3.00-credit course.,HSS 101 course-er credit 1.50.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""hss101""]",False,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,61,"Course Code: HSS 101 Course Title: English I: Written and Spoken English Credits: 1.50 A. Written English: Writing Mechanics & Grammar: Spelling, Capitalization, Punctuation, Vocabulary Writing skills for formal and i nformal communications: Paragraph/ Essay/ Story Writing, Opinion Writing, Letter Writing – Formal and Informal, Memo Writing, Report Writing, E-mail Writing, Web Content Writing. Editing & Proofreading:…",0.18176590000030046,0.00030569999989893404,0.0,0.0,0.1851488000002064,False,False
Q035,english,How many credits is HSS 111(A) Bangladesh Studies: Society and Culture?,HSS 111(A) Bangladesh Studies: Society and Culture is a 2.00-credit course.,I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""111"", ""2.00"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.18512239999972735,0.000902100000075734,0.0,0.0,0.19133839999994962,False,False
Q035,bangla,HSS 111(A) Bangladesh Studies: Society and Culture কোর্সটির ক্রেডিট কত?,HSS 111(A) Bangladesh Studies: Society and Culture 2.00 ক্রেডিটের কোর্স।,প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,unsupported,False,0,False,insufficient,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""111"", ""2.00"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.3249627000000146,0.00033250000024054316,0.0,0.0,0.3295253999999659,False,False
Q035,banglish,HSS 111(A) Bangladesh Studies: Society and Culture course-er credit koto?,HSS 111(A) Bangladesh Studies: Society and Culture 2.00-credit course.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,False,0,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,UNSUPPORTED_FACTUAL_TOKENS,"[""111"", ""2.00"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.1777434999999059,0.0002376000002186629,0.0,0.0,0.1800967999997738,False,False
Q036,english,How many credits is HSS 111(B) Bangladesh Studies: Bangladesh History?,HSS 111(B) Bangladesh Studies: Bangladesh History is a 2.00-credit course.,I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,True,GENERATION_NOT_USED,"[""111"", ""2.00"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.19435380000004443,0.0016309000002365792,0.0,0.0,0.1978420999998889,False,False
Q036,bangla,HSS 111(B) Bangladesh Studies: Bangladesh History কোর্সটির ক্রেডিট কত?,HSS 111(B) Bangladesh Studies: Bangladesh History 2.00 ক্রেডিটের কোর্স।,প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,unsupported,False,0,False,insufficient,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,GENERATION_NOT_USED,"[""111"", ""2.00"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.1815891000001102,0.0005727999996452127,0.0,0.0,0.1839679999998225,False,False
Q036,banglish,HSS 111(B) Bangladesh Studies: Bangladesh History course-er credit koto?,HSS 111(B) Bangladesh Studies: Bangladesh History 2.00-credit course.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,False,0,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,GENERATION_NOT_USED,"[""111"", ""2.00"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.17636810000021796,0.0004758999998557556,0.0,0.0,0.18008969999982583,False,False
Q037,english,How many credits is PHY 101 Physics?,PHY 101 Physics is a 3.00-credit course.,PHY 101 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""phy101""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,51,PHY 101 Physics 3.00 Nil,0.17447919999995065,0.00020310000036261044,0.0,0.0,0.17693580000013753,False,False
Q037,bangla,PHY 101 Physics কোর্সটির ক্রেডিট কত?,PHY 101 Physics 3.00 ক্রেডিটের কোর্স।,PHY 101 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""phy101""]",True,True,0.6,0.5,0.5454545454545454,curricula_BSc-Curriculum-New.pdf,62,"Course Code: PHY 101 Course Title: Physics Credits: 3.00 Prerequisite: None Heat and Thermodynamics: Principle of temperature measurements: platinum resistance thermometer, thermo -electric thermometer, pyrometer; Kinetic theory of gases: Maxwell's distribution of molecular speeds, mean free path, equipartition of energy, Brownian motion, Van der Waal's equation of state, review of the First Law of thermodynamics and…",0.1813483000000815,0.00020219999987602932,0.0,0.0,0.18373609999980545,False,False
Q037,banglish,PHY 101 Physics course-er credit koto?,PHY 101 Physics 3.00-credit course.,PHY 101 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""phy101""]",True,True,0.4,0.4,0.4000000000000001,curricula_BSc-Curriculum-New.pdf,62,"Course Code: PHY 101 Course Title: Physics Credits: 3.00 Prerequisite: None Heat and Thermodynamics: Principle of temperature measurements: platinum resistance thermometer, thermo -electric thermometer, pyrometer; Kinetic theory of gases: Maxwell's distribution of molecular speeds, mean free path, equipartition of energy, Brownian motion, Van der Waal's equation of state, review of the First Law of thermodynamics and…",0.2587460999998257,0.0002746999998635147,0.0,0.0,0.2628676999997879,False,False
Q038,english,How many credits is PHY 102 Physics Lab?,PHY 102 Physics Lab is a 1.50-credit course.,PHY 102 carries 1.5 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""102"", ""phy102""]",False,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,63,"Course Code: PHY 102 Course Title: Physics Lab Credits: 1.5 Prerequisite: None Lab work based on theory, assigned by the course teacher.",0.20547010000018417,0.00019359999987500487,0.0,0.0,0.20866939999996248,False,False
Q038,bangla,PHY 102 Physics Lab কোর্সটির ক্রেডিট কত?,PHY 102 Physics Lab 1.50 ক্রেডিটের কোর্স।,PHY 102 কোর্সটির ক্রেডিট 1.5।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""102"", ""phy102""]",False,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,63,"Course Code: PHY 102 Course Title: Physics Lab Credits: 1.5 Prerequisite: None Lab work based on theory, assigned by the course teacher.",0.20829170000024533,0.0001899999997476698,0.0,0.0,0.21244389999992563,False,False
Q038,banglish,PHY 102 Physics Lab course-er credit koto?,PHY 102 Physics Lab 1.50-credit course.,PHY 102 course-er credit 1.5.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""102"", ""phy102""]",False,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,63,"Course Code: PHY 102 Course Title: Physics Lab Credits: 1.5 Prerequisite: None Lab work based on theory, assigned by the course teacher.",0.3645198000003802,0.00013070000022707973,0.0,0.0,0.36704950000012104,False,False
Q039,english,"How many credits is MTH 101 Math I: Basic Calculus, Co-ordinate Geometry?","MTH 101 Math I: Basic Calculus, Co-ordinate Geometry is a 3.00-credit course.",MTH 101 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""mth101""]",True,True,0.4,0.2,0.26666666666666666,curricula_BSc-Curriculum-New.pdf,51,"MTH 101 Math I: Basic Calcu lus, Coordinate Geometry 3.00 Nil Total 19.00",0.18902639999987514,0.00027099999988422496,0.0,0.0,0.1922660000000178,False,False
Q039,bangla,"MTH 101 Math I: Basic Calculus, Co-ordinate Geometry কোর্সটির ক্রেডিট কত?","MTH 101 Math I: Basic Calculus, Co-ordinate Geometry 3.00 ক্রেডিটের কোর্স।",MTH 101 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""mth101""]",True,True,0.6,0.3,0.4,curricula_BSc-Curriculum-New.pdf,51,"MTH 101 Math I: Basic Calcu lus, Coordinate Geometry 3.00 Nil Total 19.00",0.1881306999998742,0.00021209999977145344,0.0,0.0,0.19079379999993762,False,False
Q039,banglish,"MTH 101 Math I: Basic Calculus, Co-ordinate Geometry course-er credit koto?","MTH 101 Math I: Basic Calculus, Co-ordinate Geometry 3.00-credit course.",MTH 101 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""mth101""]",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,63,"Course Code: MTH 101 Course Title: Math I Credits: 3.00 Prerequisite: N/A Three dimensional geometry: Co-ordinates in three dimensions, direction cosines and direction ratios, planes, sphere, straight line and conicoids (basic definition and properties only). Concept of functions : Function, domain and range of a function, graphs of simple functions (exponential, logarithmic and trigonometric), inverse function, func…",0.17983319999984815,0.0002820999998220941,0.0,0.0,0.18397379999987606,False,False
Q040,english,How many credits is CSE 103 Structured Programming?,CSE 103 Structured Programming is a 3.00-credit course.,CSE 103 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""103"", ""3.00"", ""cse103""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,52,CSE 103 Structured Programming 3.00 CSE 101,0.17759769999975106,0.00022209999997357954,0.0,0.0,0.18101449999994657,False,False
Q040,bangla,CSE 103 Structured Programming কোর্সটির ক্রেডিট কত?,CSE 103 Structured Programming 3.00 ক্রেডিটের কোর্স।,CSE 103 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""103"", ""3.00"", ""cse103""]",True,True,0.6,0.42857142857142855,0.5,curricula_BSc-Curriculum-New.pdf,52,CSE 103 Structured Programming 3.00 CSE 101,0.17997109999987515,0.00024510000002919696,0.0,0.0,0.18392409999978554,False,False
Q040,banglish,CSE 103 Structured Programming course-er credit koto?,CSE 103 Structured Programming 3.00-credit course.,CSE 103 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""103"", ""3.00"", ""cse103""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,52,CSE 103 Structured Programming 3.00 CSE 101,0.17417239999986123,0.0002943999998024083,0.0,0.0,0.17772240000022066,False,False
Q041,english,How many credits is CSE 104 Structured Programming Lab?,CSE 104 Structured Programming Lab is a 1.50-credit course.,CSE 104 carries 1.50 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""104"", ""cse104""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,66,Course Code: CSE 104 Course Title: Structured Programming Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory works and assignments will be based on CSE – 103,0.18589430000020002,0.0001999999999497959,0.0,0.0,0.1888794000001326,False,False
