question_id,language,question,reference,final_answer,answer_strategy,generation_used,generation_attempts,retry_used,support_status,target_language,language_validation_passed,language_validation_reason,runtime_language_validation_passed,grounding_validation_passed,grounding_validation_reason,fact_tokens_required,fact_tokens_preserved,fact_preservation_applicable,automatic_precision,automatic_recall,automatic_f1,source,page,supporting_excerpt,retrieval_seconds,answering_seconds,generation_seconds,retry_seconds,total_seconds,prompt_tokens,completion_tokens,tokens_per_second,rss_bytes,available_ram_bytes,swap_used_bytes,error,answer_bank_enabled,reranker_enabled
Q025,bangla,ডিগ্রির দিকে normal progress হিসেবে কত CGPA ধরা হয়?,CGPA 2.25 বা তার বেশি হলে ডিগ্রির দিকে normal progress ধরা হয়।,প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,unsupported,False,0,False,insufficient,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""2.25""]",False,True,0.0,0.0,0.0,,,,0.2120891999993546,0.0005866999999852851,0.0,0.0,0.21675150000010035,0,0,0.0,3694555136,982970368,3835125760,,False,False
Q025,banglish,Degree-r dike normal progress hisebe koto CGPA dhora hoy?,CGPA 2.25 or better hole degree-r dike normal progress dhora hoy.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,False,0,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,UNSUPPORTED_FACTUAL_TOKENS,"[""2.25""]",False,True,0.0,0.0,0.0,,,,0.24042420000023412,0.0005461999999170075,0.0,0.0,0.24398279999968508,0,0,0.0,3694989312,1114169344,3938754560,,False,False
Q026,english,What is the fee for re-examination of a final answer script?,The re-examination fee is Taka 200 per script.,The fee for re-examination of a final answer script is Taka 200/- (Tk. Two Hundred) per script.,gguf_generation,True,1,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""200"", ""taka200""]",True,True,0.5,1.0,0.6666666666666666,curricula_BSc-Curriculum-New.pdf,20,Examination Rules Re -examination or Re -scrutiny of Answer Scripts Re-examination of final examination answer scripts may be permissible. A candidate can apply for re -examination of any answer script of final examination to the Controller of Examinati ons through their advisor and the head of the department on payment of Taka 200/ - (Tk. Two Hundred) only per script within 7 (seven) working days from the publicatio…,0.2025499999999738,25.479957900000045,25.479629899999964,0.0,25.68684529999973,418,28,1.0989170608007945,5404098560,416518144,2668212224,,False,False
Q026,bangla,ফাইনাল answer script re-examination-এর ফি কত?,প্রতি script re-examination-এর ফি Taka 200।,প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,unsupported,True,1,False,insufficient,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,GENERATION_REJECTED,"[""200"", ""taka200""]",False,True,0.0,0.0,0.0,,,,1.2618841000003158,36.897009700000126,36.87110819999998,0.0,38.260037699999884,569,53,1.4374398434815698,4975329280,125546496,2516779008,,False,False
Q026,banglish,Final answer script re-examination-er fee koto?,Per script re-examination fee Taka 200.,Re-examination-er fee 200/-.,gguf_generation,True,1,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""200"", ""taka200""]",False,True,0.25,0.16666666666666666,0.2,curricula_BSc-Curriculum-New.pdf,20,Examination Rules Re -examination or Re -scrutiny of Answer Scripts Re-examination of final examination answer scripts may be permissible. A candidate can apply for re -examination of any answer script of final examination to the Controller of Examinati ons through their advisor and the head of the department on payment of Taka 200/ - (Tk. Two Hundred) only per script within 7 (seven) working days from the publicatio…,2.2784443000000465,18.478694899999937,18.47758410000006,0.0,20.76771700000063,494,12,0.6494355503975199,5586862080,711942144,2851954688,,False,False
Q027,english,Within how many working days must a re-examination application be submitted?,The application must be submitted within 7 working days from publication of final results.,I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""7""]",False,True,0.07692307692307693,0.07692307692307693,0.07692307692307693,,,,0.5578371999999945,0.005452800000057323,0.0,0.0,0.5664669000007052,0,0,0.0,5765140480,453484544,2805731328,,False,False
Q027,bangla,Re-examination application কত working day-এর মধ্যে জমা দিতে হয়?,ফাইনাল ফল প্রকাশের 7 working day-এর মধ্যে application জমা দিতে হয়।,সময়কাল হলো 15 Weeks।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""7""]",False,True,0.0,0.0,0.0,curricula_BSc-Curriculum-New.pdf,17,Classes 15 Weeks Recess before examination 1 Week Semester final examination 2 Weeks,0.2129402000000482,0.0008065000001806766,0.0,0.0,0.2166178999996191,0,0,0.0,5765283840,441131008,2805075968,,False,False
Q027,banglish,Re-examination application koto working day-er moddhe submit korte hoy?,Final result publish howar 7 working day-er moddhe application submit korte hoy.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,False,0,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,UNSUPPORTED_FACTUAL_TOKENS,"[""7""]",False,True,0.0,0.0,0.0,,,,0.21171989999947982,0.00036529999943013536,0.0,0.0,0.21467889999985346,0,0,0.0,5766160384,408403968,2804944896,,False,False
Q028,english,When is a student allowed to appear at a repeat examination?,"A student may appear at a repeat examination if they fail in three theory courses or less, not exceeding 10 credit hours.",I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""10"", ""exceeding10""]",False,True,0.07692307692307693,0.05,0.060606060606060615,,,,0.22010239999963233,0.00025879999975586543,0.0,0.0,0.22328049999941868,0,0,0.0,5767397376,379133952,2804944896,,False,False
Q028,bangla,কখন একজন শিক্ষার্থী repeat examination দিতে পারে?,তিনটি বা তার কম theory course-এ ফেল করলে এবং তা 10 credit hour-এর বেশি না হলে repeat examination দেওয়া যায়।,"একজন শিক্ষার্থী রিটেন্ড পরীক্ষায় দিতে পারে, যদি তিনটি বিষয়ে বা 10 ক্রেডিট হাইর্স থেকে কম বা সমান অনুপস্থিতি হয়। পরীক্ষারезультат的翻译如下：

一位学生可以参加重考，如果他们在三个科目或少于10学分的科目中不及格。重考的成绩最高为B（相当于60%）。",gguf_generation,True,1,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""10""]",True,True,0.2,0.19047619047619047,0.1951219512195122,curricula_BSc-Curriculum-New.pdf,20,Rules for Repeat Examination A student wo uld be allowed to appear at the Repeat Examination in case s/he fails in three theory courses or less but not exceeding 10 credit hours. The results of Repeat Examinations would be published within three weeks from the date of publication of the results of the Semester Final,0.21458280000024388,77.50207300000056,77.49394510000002,0.0,77.77869060000012,581,171,2.206624011454541,4492259328,418578432,2484129792,,False,False
Q028,banglish,Kokhon ekjon student repeat examination dite pare?,"Tin ta ba tar kom theory course-e fail korle, 10 credit hour exceed na korle, repeat examination deya jay.",Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,True,1,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,GENERATION_REJECTED,"[""10""]",False,True,0.0,0.0,0.0,,,,2.727634300000318,33.70291449999968,33.701816200000394,0.0,36.44095159999961,561,48,1.4242555865579565,4975202304,163557376,2565578752,,False,False
Q029,english,What is the fee for a repeat examination course?,The repeat examination fee is Taka 3000 per course.,I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,True,1,False,insufficient,english,True,ENGLISH_BODY_VALID,True,False,GENERATION_REJECTED,"[""3000"", ""taka3000""]",False,True,0.07692307692307693,0.1111111111111111,0.09090909090909093,,,,2.164560199999869,23.238931500000035,23.233373300000494,0.0,25.455935999999383,539,15,0.6456229926800893,4644233216,411959296,2529783808,,False,False
Q029,bangla,Repeat examination-এর প্রতি কোর্সের ফি কত?,Repeat examination-এর ফি প্রতি course Taka 3000।,নির্দেশিত মানের ফি প্রদান করা হয়নি।,gguf_generation,True,2,True,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3000"", ""taka3000""]",False,True,0.16666666666666666,0.125,0.14285714285714288,curricula_BSc-Curriculum-New.pdf,21,…xt semester would start. Repeat Examinations on theory courses would be held on 50 percent of marks for each course and the marks for Class Assessment and Mid Semester Examination would be carried. There shall be no repeat examinations for sessional courses. The maximum grade to be obtained by a student in a repeat examination would be ‗B‘ (equivalent to 60%). The following grading system would be followed in the rep…,3.263485099999343,33.56395220000013,33.551643000000695,13.385480700000699,36.845894600000065,625,42,1.2518015883752438,4960866304,223039488,2627158016,,False,False
Q029,banglish,Repeat examination-er per course fee koto?,Repeat examination-er fee per course Taka 3000.,Repeat examination-er per course fee 200/-.,gguf_generation,True,1,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3000"", ""taka3000""]",False,True,0.7142857142857143,0.7142857142857143,0.7142857142857143,curricula_BSc-Curriculum-New.pdf,21,…xt semester would start. Repeat Examinations on theory courses would be held on 50 percent of marks for each course and the marks for Class Assessment and Mid Semester Examination would be carried. There shall be no repeat examinations for sessional courses. The maximum grade to be obtained by a student in a repeat examination would be ‗B‘ (equivalent to 60%). The following grading system would be followed in the rep…,3.052288099999714,18.705685699999776,18.7019894999994,0.0,21.790085599999657,559,13,0.6951132124205511,5598846976,277258240,2667479040,,False,False
Q030,english,How many courses can a student repeat for grade improvement?,"For grade improvement, a student may repeat a maximum of four courses.",The grade is C.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,[],False,False,0.25,0.1,0.14285714285714288,curricula_BSc-Curriculum-New.pdf,21,"Category – A 1. The Provision for Improvement of grades applies to those only who obtained a grade C or lower in any course. Such candidates may be allowed to improve their grades by surrendering the earlier grade obtained by him/her. 2. For grade improvement purpose, a student will be allowed to repeat a maximum of four courses. 3. For availing s uch provision of grade improvement, a candidate shall apply to the Con…",2.575198200000159,0.000954999999521533,0.0,0.0,2.5811312000005273,0,0,0.0,4710346752,183578624,2465234944,,False,False
Q030,bangla,Grade improvement-এর জন্য একজন শিক্ষার্থী সর্বোচ্চ কয়টি কোর্স repeat করতে পারে?,Grade improvement-এর জন্য একজন শিক্ষার্থী সর্বোচ্চ চারটি course repeat করতে পারে।,প্রাসঙ্গিক grade হলো C।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,[],False,False,0.3333333333333333,0.08333333333333333,0.13333333333333333,curricula_BSc-Curriculum-New.pdf,21,"Category – A 1. The Provision for Improvement of grades applies to those only who obtained a grade C or lower in any course. Such candidates may be allowed to improve their grades by surrendering the earlier grade obtained by him/her. 2. For grade improvement purpose, a student will be allowed to repeat a maximum of four courses. 3. For availing s uch provision of grade improvement, a candidate shall apply to the Con…",0.3027928999999858,0.0003851000001304783,0.0,0.0,0.3084818000006635,0,0,0.0,4667269120,216825856,2461061120,,False,False
Q030,banglish,Grade improvement-er jonno ekjon student maximum koyta course repeat korte pare?,Grade improvement-er jonno ekjon student maximum four courses repeat korte pare.,Relevant grade holo C.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,[],False,False,0.25,0.09090909090909091,0.13333333333333333,curricula_BSc-Curriculum-New.pdf,21,"Category – A 1. The Provision for Improvement of grades applies to those only who obtained a grade C or lower in any course. Such candidates may be allowed to improve their grades by surrendering the earlier grade obtained by him/her. 2. For grade improvement purpose, a student will be allowed to repeat a maximum of four courses. 3. For availing s uch provision of grade improvement, a candidate shall apply to the Con…",0.24947359999987384,0.0009318000002167537,0.0,0.0,0.2558589000000211,0,0,0.0,4644352000,217587712,2458013696,,False,False
Q031,english,What percentage of total seats is reserved for children of Freedom Fighters?,3% of total seats are reserved for the children of Freedom Fighters.,I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3""]",False,True,0.07692307692307693,0.09090909090909091,0.08333333333333334,,,,0.2794090999996115,0.00143110000044544,0.0,0.0,0.2859360000002198,0,0,0.0,4628385792,238714880,2450763776,,False,False
Q031,bangla,Freedom Fighters-এর সন্তানদের জন্য মোট আসনের কত শতাংশ সংরক্ষিত?,Freedom Fighters-এর সন্তানদের জন্য মোট আসনের 3% সংরক্ষিত।,অনুরোধ করা বিষয়টির বিষয়টির প্রাসঙ্গিক percentage 3%।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""3""]",True,True,0.16666666666666666,0.1111111111111111,0.13333333333333333,curricula_BSc-Curriculum-New.pdf,22,Waiver Policy 3% of total seats are reserved for the children of Freedom Fighters and another 3% for meritorious but poor students from remote areas of Bangladesh. They will be offered full free education opportunity. 1. Top 3% students in each department will be offered 100% tuition waiver based on semester results. 2. Vice Chancellor‘s special tuition fee waiver will be offered in amount 10%-100% to poor but merito…,0.25357379999968543,0.00025660000028437935,0.0,0.0,0.25827529999969556,0,0,0.0,4618559488,241979392,2445250560,,False,False
Q031,banglish,Freedom Fighters-er children-der jonno total seats-er koto percent reserved?,Freedom Fighters-er children-der jonno total seats-er 3% reserved.,Requested item-er item-er relevant percentage 3%.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,UNSUPPORTED_FACTUAL_TOKENS,"[""3""]",True,True,0.0,0.0,0.0,curricula_BSc-Curriculum-New.pdf,22,Waiver Policy 3% of total seats are reserved for the children of Freedom Fighters and another 3% for meritorious but poor students from remote areas of Bangladesh. They will be offered full free education opportunity. 1. Top 3% students in each department will be offered 100% tuition waiver based on semester results. 2. Vice Chancellor‘s special tuition fee waiver will be offered in amount 10%-100% to poor but merito…,0.22048029999950813,0.00018559999989520293,0.0,0.0,0.22435349999977916,0,0,0.0,4615524352,254525440,2444787712,,False,False
Q032,english,How many credits is CSE 101 Introduction to Computer Science & Programming Methodology?,CSE 101 Introduction to Computer Science & Programming Methodology is a 3.00-credit course.,CSE 101 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""cse101""]",True,True,0.4,0.18181818181818182,0.25000000000000006,curricula_BSc-Curriculum-New.pdf,51,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 Nil,0.265007400000286,0.0006378999996741186,0.0,0.0,0.2705688000005466,0,0,0.0,4617224192,253317120,2442985472,,False,False
Q032,bangla,CSE 101 Introduction to Computer Science & Programming Methodology কোর্সটির ক্রেডিট কত?,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 ক্রেডিটের কোর্স।,CSE 101 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""cse101""]",True,True,0.6,0.2727272727272727,0.37499999999999994,curricula_BSc-Curriculum-New.pdf,51,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 Nil,0.2577185999998619,0.00044860000070912065,0.0,0.0,0.2630570000001171,0,0,0.0,4616843264,238858240,2440781824,,False,False
Q032,banglish,CSE 101 Introduction to Computer Science & Programming Methodology course-er credit koto?,CSE 101 Introduction to Computer Science & Programming Methodology 3.00-credit course.,CSE 101 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""cse101""]",True,True,0.4,0.2,0.26666666666666666,curricula_BSc-Curriculum-New.pdf,51,CSE 101 Introduction to Computer Science & Programming Methodology 3.00 Nil,0.26280729999962205,0.0004908000000796164,0.0,0.0,0.26830969999991794,0,0,0.0,4616929280,216604672,2433966080,,False,False
Q033,english,How many credits is CSE 102 Introduction to Computer Sc. & Programming Methodology Lab?,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab is a 1.50-credit course.,CSE 102 carries 1.50 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""102"", ""cse102""]",True,True,0.4,0.16666666666666666,0.23529411764705882,curricula_BSc-Curriculum-New.pdf,51,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab 1.50 Nil,0.2846795999994356,0.0002051999999821419,0.0,0.0,0.28950260000056005,0,0,0.0,4619055104,208416768,2430873600,,False,False
Q033,bangla,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab কোর্সটির ক্রেডিট কত?,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab 1.50 ক্রেডিটের কোর্স।,CSE 102 কোর্সটির ক্রেডিট 1.50।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""102"", ""cse102""]",True,True,0.6,0.25,0.35294117647058826,curricula_BSc-Curriculum-New.pdf,51,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab 1.50 Nil,0.25475420000020677,0.00025269999969168566,0.0,0.0,0.2595881000006557,0,0,0.0,4618727424,216948736,2427367424,,False,False
Q033,banglish,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab course-er credit koto?,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab 1.50-credit course.,CSE 102 course-er credit 1.50.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""102"", ""cse102""]",True,True,0.4,0.18181818181818182,0.25000000000000006,curricula_BSc-Curriculum-New.pdf,51,CSE 102 Introduction to Computer Sc. & Programming Methodology Lab 1.50 Nil,0.27586689999952796,0.0002703000000110478,0.0,0.0,0.2807559000002584,0,0,0.0,4617785344,190910464,2423644160,,False,False
Q034,english,How many credits is HSS 101 English I: Written and Spoken English?,HSS 101 English I: Written and Spoken English is a 3.00-credit course.,HSS 101 carries 1.50 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""hss101""]",False,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,61,"Course Code: HSS 101 Course Title: English I: Written and Spoken English Credits: 1.50 A. Written English: Writing Mechanics & Grammar: Spelling, Capitalization, Punctuation, Vocabulary Writing skills for formal and i nformal communications: Paragraph/ Essay/ Story Writing, Opinion Writing, Letter Writing – Formal and Informal, Memo Writing, Report Writing, E-mail Writing, Web Content Writing. Editing & Proofreading:…",0.32281890000012936,0.00045279999994818354,0.0,0.0,0.33421399999951973,0,0,0.0,4617949184,135995392,2415218688,,False,False
Q034,bangla,HSS 101 English I: Written and Spoken English কোর্সটির ক্রেডিট কত?,HSS 101 English I: Written and Spoken English 3.00 ক্রেডিটের কোর্স।,HSS 101 কোর্সটির ক্রেডিট 1.50।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""hss101""]",False,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,61,"Course Code: HSS 101 Course Title: English I: Written and Spoken English Credits: 1.50 A. Written English: Writing Mechanics & Grammar: Spelling, Capitalization, Punctuation, Vocabulary Writing skills for formal and i nformal communications: Paragraph/ Essay/ Story Writing, Opinion Writing, Letter Writing – Formal and Informal, Memo Writing, Report Writing, E-mail Writing, Web Content Writing. Editing & Proofreading:…",0.3048749999998108,0.0015204999999696156,0.0,0.0,0.31051469999965775,0,0,0.0,4596105216,176447488,2455531520,,False,False
Q034,banglish,HSS 101 English I: Written and Spoken English course-er credit koto?,HSS 101 English I: Written and Spoken English 3.00-credit course.,HSS 101 course-er credit 1.50.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""hss101""]",False,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,61,"Course Code: HSS 101 Course Title: English I: Written and Spoken English Credits: 1.50 A. Written English: Writing Mechanics & Grammar: Spelling, Capitalization, Punctuation, Vocabulary Writing skills for formal and i nformal communications: Paragraph/ Essay/ Story Writing, Opinion Writing, Letter Writing – Formal and Informal, Memo Writing, Report Writing, E-mail Writing, Web Content Writing. Editing & Proofreading:…",0.2785191999992094,0.0002685999997993349,0.0,0.0,0.2824225000003935,0,0,0.0,4535169024,349642752,2575392768,,False,False
Q035,english,How many credits is HSS 111(A) Bangladesh Studies: Society and Culture?,HSS 111(A) Bangladesh Studies: Society and Culture is a 2.00-credit course.,I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""111"", ""2.00"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.4966762000003655,0.0014264999999795691,0.0,0.0,0.5032085000002553,0,0,0.0,4536393728,443375616,2728521728,,False,False
Q035,bangla,HSS 111(A) Bangladesh Studies: Society and Culture কোর্সটির ক্রেডিট কত?,HSS 111(A) Bangladesh Studies: Society and Culture 2.00 ক্রেডিটের কোর্স।,প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,unsupported,False,0,False,insufficient,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""111"", ""2.00"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.28195919999961916,0.0004439000003912952,0.0,0.0,0.2881156999992527,0,0,0.0,4503748608,399618048,2728415232,,False,False
Q035,banglish,HSS 111(A) Bangladesh Studies: Society and Culture course-er credit koto?,HSS 111(A) Bangladesh Studies: Society and Culture 2.00-credit course.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,False,0,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,UNSUPPORTED_FACTUAL_TOKENS,"[""111"", ""2.00"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.2833896000001914,0.0003488000002107583,0.0,0.0,0.287406600000395,0,0,0.0,4503814144,352714752,2728357888,,False,False
Q036,english,How many credits is HSS 111(B) Bangladesh Studies: Bangladesh History?,HSS 111(B) Bangladesh Studies: Bangladesh History is a 2.00-credit course.,I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,True,GENERATION_NOT_USED,"[""111"", ""2.00"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.4548781000003146,0.0015383999998448417,0.0,0.0,0.46043680000002496,0,0,0.0,4503207936,267337728,2724970496,,False,False
Q036,bangla,HSS 111(B) Bangladesh Studies: Bangladesh History কোর্সটির ক্রেডিট কত?,HSS 111(B) Bangladesh Studies: Bangladesh History 2.00 ক্রেডিটের কোর্স।,প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,unsupported,False,0,False,insufficient,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,GENERATION_NOT_USED,"[""111"", ""2.00"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.25980359999994107,0.0005287999993015546,0.0,0.0,0.2640515000002779,0,0,0.0,4410335232,352784384,2741678080,,False,False
Q036,banglish,HSS 111(B) Bangladesh Studies: Bangladesh History course-er credit koto?,HSS 111(B) Bangladesh Studies: Bangladesh History 2.00-credit course.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,False,0,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,GENERATION_NOT_USED,"[""111"", ""2.00"", ""hss111""]",False,True,0.0,0.0,0.0,,,,0.2280972999997175,0.0005202000002100249,0.0,0.0,0.23206930000014836,0,0,0.0,4410400768,500654080,2837086208,,False,False
Q037,english,How many credits is PHY 101 Physics?,PHY 101 Physics is a 3.00-credit course.,PHY 101 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""phy101""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,51,PHY 101 Physics 3.00 Nil,0.34216769999966345,0.00021290000040607993,0.0,0.0,0.3457490000000689,0,0,0.0,4409749504,713125888,3047796736,,False,False
Q037,bangla,PHY 101 Physics কোর্সটির ক্রেডিট কত?,PHY 101 Physics 3.00 ক্রেডিটের কোর্স।,PHY 101 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""phy101""]",True,True,0.6,0.5,0.5454545454545454,curricula_BSc-Curriculum-New.pdf,62,"Course Code: PHY 101 Course Title: Physics Credits: 3.00 Prerequisite: None Heat and Thermodynamics: Principle of temperature measurements: platinum resistance thermometer, thermo -electric thermometer, pyrometer; Kinetic theory of gases: Maxwell's distribution of molecular speeds, mean free path, equipartition of energy, Brownian motion, Van der Waal's equation of state, review of the First Law of thermodynamics and…",0.2415549999996074,0.0002861000002667424,0.0,0.0,0.2454327999994348,0,0,0.0,4410220544,858816512,3212410880,,False,False
Q037,banglish,PHY 101 Physics course-er credit koto?,PHY 101 Physics 3.00-credit course.,PHY 101 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,FACTUAL_TOKENS_SUPPORTED,"[""101"", ""3.00"", ""phy101""]",True,True,0.4,0.4,0.4000000000000001,curricula_BSc-Curriculum-New.pdf,62,"Course Code: PHY 101 Course Title: Physics Credits: 3.00 Prerequisite: None Heat and Thermodynamics: Principle of temperature measurements: platinum resistance thermometer, thermo -electric thermometer, pyrometer; Kinetic theory of gases: Maxwell's distribution of molecular speeds, mean free path, equipartition of energy, Brownian motion, Van der Waal's equation of state, review of the First Law of thermodynamics and…",0.24037119999957213,0.00032449999980599387,0.0,0.0,0.24480190000031143,0,0,0.0,4410228736,986812416,3368771584,,False,False
Q038,english,How many credits is PHY 102 Physics Lab?,PHY 102 Physics Lab is a 1.50-credit course.,PHY 102 carries 1.5 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,"[""1.50"", ""102"", ""phy102""]",False,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,63,"Course Code: PHY 102 Course Title: Physics Lab Credits: 1.5 Prerequisite: None Lab work based on theory, assigned by the course teacher.",0.2332937999999558,0.00017079999997804407,0.0,0.0,0.23648250000042026,0,0,0.0,4410748928,1033101312,3413598208,,False,False
